 	SPACE	 
mesure	NOUN	mesure
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
m	PRON	m
'	PRON	'
instruisait	VERB	instruire
,	PUNCT	,
ses	DET	son
connaissances	NOUN	connaissance
augmentaient	VERB	augmenter
,	PUNCT	,
et	CCONJ	et
j	PRON	j
'	PRON	'
apercevais	VERB	apercevoir
toujours	ADV	toujours
une	DET	un
distance	NOUN	distance
immense	ADJ	immense
d	ADP	d
'	ADP	'
elle	PRON	lui
à	ADP	à
moi	PRON	moi
.	PUNCT	.
Les	DET	le
richesses	NOUN	richesse
de	ADP	de
l	DET	l
'	DET	'
âme	NOUN	âme
ont	VERB	avoir
cet	DET	ce
avantage	NOUN	avantage
,	PUNCT	,
qu	PRON	que
'	SCONJ	'
elles	PRON	lui
augmentent	VERB	augmenter
en	ADP	en
se	PRON	se
communiquant	VERB	communiquer
.	PUNCT	.
Ermance	PROPN	Ermance
avait	VERB	avoir
toute	ADJ	tout
la	DET	le
philosophie	NOUN	philosophie
d	ADP	d
'	ADP	'
un	DET	un
sage	NOUN	sage
,	PUNCT	,
quand	SCONJ	quand
ma	DET	mon
raison	NOUN	raison
avait	AUX	avoir
à	ADP	à
peine	ADV	peine
fait	VERB	faire
quelques	DET	quelque
progrès	NOUN	progrès
.	PUNCT	.
à	ADP	à
la	DET	le
surprise	NOUN	surprise
qu	PRON	que
'	PRON	'
excitait	VERB	exciter
son	DET	son
esprit	NOUN	esprit
,	PUNCT	,
se	PRON	se
joignait	VERB	joindre
l	DET	l
'	DET	'
enchantement	NOUN	enchantement
qu	PRON	que
'	PRON	'
inspirait	VERB	inspirer
sa	DET	son
beauté	NOUN	beauté
.	PUNCT	.
Une	DET	un
bienfaisance	NOUN	bienfaisance
active	ADJ	actif
et	CCONJ	et
délicate	ADJ	délicat
,	PUNCT	,
une	DET	un
sensibilité	NOUN	sensibilité
ardente	ADJ	ardent
,	PUNCT	,
mais	CCONJ	mais
épurée	VERB	épurer
par	ADP	par
le	DET	le
feu	NOUN	feu
sacré	ADJ	sacrer
qui	PRON	qui
brûla	VERB	brûler
dans	ADP	dans
l	DET	l
'	DET	'
âme	NOUN	âme
des	ADP	de
Artemise	PROPN	Artemise
et	CCONJ	et
des	ADP	de
Camma	NOUN	camma
;	PUNCT	;
un	DET	un
courage	NOUN	courage
fait	VERB	faire
pour	ADP	pour
être	AUX	être
inébranlable	ADJ	inébranlable
dans	ADP	dans
le	DET	le
parti	NOUN	parti
de	ADP	de
la	DET	le
raison	NOUN	raison
,	PUNCT	,
pour	ADP	pour
se	PRON	se
soustraire	VERB	soustraire
aux	ADP	à
préjugés	NOUN	préjugé
les	DET	le
plus	ADV	plus
consacrés	VERB	consacrer
par	ADP	par
l	DET	l
'	DET	'
autorité	NOUN	autorité
de	ADP	de
la	DET	le
force	NOUN	force
et	CCONJ	et
du	ADP	de
temps	NOUN	temps
,	PUNCT	,
quand	SCONJ	quand
ces	DET	ce
préjugés	NOUN	préjugé
sont	AUX	être
nuisibles	ADJ	nuisible
aux	ADP	à
intérêts	NOUN	intérêt
de	ADP	de
la	DET	le
société	NOUN	société
;	PUNCT	;
une	DET	un
constance	NOUN	constance
armée	VERB	armer
contre	ADP	contre
les	DET	le
revers	NOUN	revers
,	PUNCT	,
contre	ADP	contre
les	DET	le
maux	NOUN	mal
qui	PRON	qui
ne	ADV	ne
sont	VERB	être
que	ADV	que
de	ADP	de
la	DET	le
nature	NOUN	nature
,	PUNCT	,
un	DET	un
caractère	NOUN	caractère
profond	ADJ	profond
et	CCONJ	et
inaltérable	ADJ	inaltérable
,	PUNCT	,
par	ADP	par
lequel	PRON	lequel
une	DET	un
âme	NOUN	âme
ne	ADV	ne
ressemble	VERB	ressemble
qu	ADV	qu
'	ADV	'
à	ADP	à
elle	PRON	lui
seule	ADJ	seul
,	PUNCT	,
et	CCONJ	et
quidésigne	VERB	quidésigne
un	DET	un
être	NOUN	être
privilégié	ADJ	privilégier
;	PUNCT	;
tels	ADJ	tel
étaient	AUX	être
à	ADP	à
dix-huit	NUM	dix-huit
ans	NOUN	an
les	DET	le
autres	ADJ	autre
avantages	NOUN	avantage
de	ADP	de
cette	DET	ce
fille	NOUN	fille
incomparable	ADJ	incomparable
.	PUNCT	.
Quoique	ADV	quoique
l	DET	l
'	DET	'
amour	NOUN	amour
soit	AUX	être
,	PUNCT	,
comme	SCONJ	comme
on	PRON	on
dit	VERB	dire
,	PUNCT	,
un	DET	un
bon	ADJ	bon
maître	NOUN	maître
,	PUNCT	,
je	PRON	je
tentai	VERB	tenter
vainement	ADV	vainement
de	ADP	de
suivre	VERB	suivre
ses	DET	son
traces	NOUN	trace
.	PUNCT	.
J	PRON	j
'	PRON	'
étais	AUX	être
né	VERB	naître
bon	ADJ	bon
,	PUNCT	,
généreux	ADJ	généreux
,	PUNCT	,
sensible	ADJ	sensible
;	PUNCT	;
mais	CCONJ	mais
un	DET	un
esprit	NOUN	esprit
susceptible	ADJ	susceptible
de	ADP	de
moins	ADV	moins
de	ADP	de
perfectionnement	NOUN	perfectionnement
,	PUNCT	,
une	DET	un
constitution	NOUN	constitution
moins	ADV	moins
heureuse	ADJ	heureux
sans	ADP	sans
doute	NOUN	doute
,	PUNCT	,
me	PRON	me
laissaient	VERB	laisser
trop	ADV	trop
peu	ADV	peu
de	ADP	de
force	NOUN	force
pour	ADP	pour
marcher	VERB	marcher
d	ADP	d
'	ADP	'
un	DET	un
pas	NOUN	pas
égal	ADJ	égal
dans	ADP	dans
la	DET	le
même	ADJ	même
carrière	NOUN	carrière
;	PUNCT	;
et	CCONJ	et
la	DET	le
nature	NOUN	nature
ne	ADV	ne
m	PRON	m
'	PRON	'
avait	AUX	avoir
pas	ADV	pas
donné	VERB	donner
cette	DET	ce
sagacité	NOUN	sagacité
rare	ADJ	rare
,	PUNCT	,
sur-tout	ADV	sur-tout
chez	ADP	chez
les	DET	le
femmes	NOUN	femme
,	PUNCT	,
qui	PRON	qui
parcourt	VERB	parcourir
une	DET	un
longue	ADJ	long
chaîne	NOUN	chaîne
d	ADP	d
'	ADP	'
idées	NOUN	idée
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
caractérisoit	VERB	caractérisoit
mon	DET	mon
amante	NOUN	amant
.	PUNCT	.
Elle	PRON	lui
ne	ADV	ne
m	PRON	m
'	PRON	'
avait	AUX	avoir
donné	VERB	donner
ni	CCONJ	ni
ce	DET	ce
coup-d'	NOUN	coup-d'
œil	NOUN	œil
actif	ADJ	actif
et	CCONJ	et
prompt	ADJ	prompt
à	ADP	à
saisir	VERB	saisir
l	DET	l
'	DET	'
ensemble	NOUN	ensemble
des	ADP	de
objets	NOUN	objet
,	PUNCT	,
ni	CCONJ	ni
cette	DET	ce
vigueur	NOUN	vigueur
d	ADP	d
'	ADP	'
entendement	NOUN	entendement
qui	PRON	qui
font	VERB	faire
les	DET	le
grands	ADJ	grand
hommes	NOUN	homme
dans	ADP	dans
tous	ADJ	tout
les	DET	le
genres	NOUN	genre
.	PUNCT	.
Je	PRON	je
tâchais	VERB	tâcher
d	ADP	d
'	ADP	'
y	PRON	y
suppléer	VERB	suppléer
par	ADP	par
des	DET	un
sentiment	NOUN	sentiment
,	PUNCT	,
par	ADP	par
la	DET	le
vivacité	NOUN	vivacité
d	ADP	d
'	ADP	'
une	DET	un
imagination	NOUN	imagination
portée	VERB	porter
au	ADP	au
bien	NOUN	bien
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
croissait	VERB	croître
de	ADP	de
jour	NOUN	jour
en	ADP	en
jour	NOUN	jour
.	PUNCT	.
Bientôt	ADV	bientôt
je	PRON	je
désespérai	VERB	désespérer
de	ADP	de
l	PRON	l
'	PRON	'
égaler	VERB	égaler
.	PUNCT	.
Me	PRON	me
voyant	VERB	voir
si	ADV	si
au	ADV	au
-	ADV	-
dessous	ADV	dessous
d	ADP	d
'	ADP	'
elle	PRON	lui
,	PUNCT	,
je	PRON	je
craignis	VERB	craindre
de	ADP	de
la	PRON	le
perdre	VERB	perdre
.	PUNCT	.
Moins	ADV	moins
on	PRON	on
croit	VERB	croire
mériter	VERB	mériter
le	DET	le
bien	NOUN	bien
dont	PRON	dont
on	PRON	on
jouit	VERB	jouir
,	PUNCT	,
plus	ADV	plus
,	PUNCT	,
sans	ADP	sans
doute	NOUN	doute
,	PUNCT	,
on	PRON	on
est	AUX	être
troublé	VERB	troubler
dans	ADP	dans
sa	DET	son
possession	NOUN	possession
.	PUNCT	.
Et	CCONJ	et
c	PRON	c
'	PRON	'
est	VERB	être
alors	ADV	alors
qu	SCONJ	qu
'	SCONJ	'
on	PRON	on
s	PRON	s
'	PRON	'
en	PRON	en
juge	VERB	juger
indigne	ADJ	indigne
,	PUNCT	,
que	SCONJ	que
l	PRON	l
'	PRON	'
on	PRON	on
y	PRON	y
a	VERB	avoir
le	DET	le
plus	ADV	plus
de	ADP	de
droit	NOUN	droit
peut-être	ADV	peut-être
;	PUNCT	;
car	CCONJ	car
un	DET	un
pareil	ADJ	pareil
sentiment	NOUN	sentiment
est	AUX	être
toujours	ADV	toujours
estimable	ADJ	estimable
,	PUNCT	,
quand	SCONJ	quand
il	PRON	il
est	VERB	être
cette	DET	ce
humilité	NOUN	humilité
de	ADP	de
la	DET	le
modestie	NOUN	modestie
,	PUNCT	,
qui	PRON	qui
ne	ADV	ne
sait	VERB	savoir
voir	VERB	voir
le	DET	le
mérite	NOUN	mérite
que	ADV	que
dans	ADP	dans
les	DET	le
autres	PRON	autre
;	PUNCT	;
et	CCONJ	et
non	ADV	non
cette	DET	ce
humiliation	NOUN	humiliation
du	ADP	de
vice	NOUN	vice
qui	PRON	qui
craint	VERB	craindre
le	DET	le
parallele	NOUN	parallele
avec	ADP	avec
la	DET	le
vertu	NOUN	vertu
.	PUNCT	.
Aussi	ADV	aussi
formée	VERB	former
que	SCONJ	que
si	SCONJ	si
elle	PRON	lui
avait	AUX	avoir
vécu	VERB	vivre
plusieurs	DET	plusieurs
années	NOUN	année
dans	ADP	dans
les	DET	le
villes	NOUN	ville
,	PUNCT	,
Ermance	PROPN	Ermance
avait	AUX	avoir
paru	VERB	paraître
dans	ADP	dans
les	DET	le
cercles	NOUN	cercle
,	PUNCT	,
avec	ADP	avec
cette	DET	ce
aisance	NOUN	aisance
et	CCONJ	et
cette	DET	ce
politesse	NOUN	politesse
qui	PRON	qui
annoncent	VERB	annoncer
une	DET	un
personne	NOUN	personne
accoutumée	ADJ	accoutumé
aux	ADP	à
égards	NOUN	égard
et	CCONJ	et
aux	ADP	à
manières	NOUN	manière
du	ADP	de
grand	ADJ	grand
monde	NOUN	monde
.	PUNCT	.
Sans	ADP	sans
les	PRON	le
rechercher	VERB	rechercher
,	PUNCT	,
sans	ADP	sans
y	PRON	y
être	AUX	être
attentive	ADJ	attentif
,	PUNCT	,
elle	PRON	lui
recevait	VERB	recevoir
déjà	ADV	déjà
tous	ADJ	tout
les	DET	le
hommages	NOUN	hommage
;	PUNCT	;
et	CCONJ	et
je	PRON	je
sentais	VERB	sentir
qu	SCONJ	qu
'	SCONJ	'
en	ADP	en
la	PRON	le
voyant	VERB	voir
il	PRON	il
n	ADV	n
'	ADV	'
était	AUX	être
pas	ADV	pas
plus	ADV	plus
possible	ADJ	possible
de	ADP	de
se	PRON	se
défendre	VERB	défendre
de	ADP	de
l	DET	l
'	DET	'
amour	NOUN	amour
,	PUNCT	,
que	SCONJ	que
de	ADP	de
l	DET	l
'	DET	'
admiration	NOUN	admiration
;	PUNCT	;
je	PRON	je
sentais	VERB	sentir
que	SCONJ	que
les	DET	le
partis	NOUN	parti
les	DET	le
plus	ADV	plus
distingués	ADJ	distingué
allaient	VERB	aller
s	PRON	s
'	PRON	'
offrir	VERB	offrir
à	ADP	à
l	DET	l
'	DET	'
envi	NOUN	envi
.	PUNCT	.
"	PUNCT	"
tu	PRON	tu
vas	VERB	aller
voir	VERB	voir
tous	ADJ	tout
les	DET	le
hommes	NOUN	homme
à	ADP	à
tes	DET	ton
genoux	NOUN	genou
,	PUNCT	,
lui	PRON	lui
dis	VERB	dire
-je	PRON	je
un	DET	un
jour	NOUN	jour
.	PUNCT	.
Ils	PRON	il
s	PRON	s
'	PRON	'
applaudiront	VERB	applaudir
tous	ADJ	tout
d	ADP	d
'	ADP	'
y	PRON	y
porter	VERB	porter
en	ADP	en
tremblant	VERB	trembler
,	PUNCT	,
et	CCONJ	et
même	ADV	même
sans	ADP	sans
espoir	NOUN	espoir
,	PUNCT	,
le	DET	le
tribut	NOUN	tribut
légitime	ADJ	légitime
et	CCONJ	et
fortuné	ADJ	fortuné
que	PRON	que
tout	PRON	tout
réclame	VERB	réclame
en	ADP	en
toi	PRON	toi
.	PUNCT	.
Mais	CCONJ	mais
l	DET	l
'	DET	'
orgueil	NOUN	orgueil
d	ADP	d
'	ADP	'
exercer	VERB	exercer
ton	DET	ton
facile	ADJ	facile
empire	NOUN	empire
serait	AUX	être
-il	PRON	il
l	DET	l
'	DET	'
aliment	NOUN	aliment
qui	PRON	qui
conviendrait	VERB	convenir
à	ADP	à
une	DET	un
âme	NOUN	âme
comme	ADP	comme
la	DET	le
tienne	PRON	tienne
?	PUNCT	?
Te	PRON	te
ferait	VERB	faire
-il	PRON	il
abandonner	VERB	abandonner
l	DET	l
'	DET	'
heureux	ADJ	heureux
compagnon	NOUN	compagnon
de	ADP	de
ton	DET	ton
enfance	NOUN	enfance
,	PUNCT	,
celui	PRON	celui
que	PRON	que
ta	DET	ton
voix	NOUN	voix
,	PUNCT	,
que	PRON	que
tes	DET	ton
leçons	NOUN	leçon
instruisirent	VERB	instruire
à	ADP	à
bien	ADV	bien
faire	VERB	faire
,	PUNCT	,
et	CCONJ	et
à	ADP	à
qui	PRON	qui
tes	DET	ton
yeux	NOUN	oeil
commanderent	VERB	commanderer
d	ADP	d
'	ADP	'
aimer	VERB	aimer
,	PUNCT	,
avant	ADP	avant
même	ADV	même
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
se	PRON	se
connût	VERB	connaître
;	PUNCT	;
l	DET	l
'	DET	'
homme	NOUN	homme
,	PUNCT	,
enfin	ADV	enfin
,	PUNCT	,
qui	PRON	qui
peut	VERB	pouvoir
seul	ADJ	seul
t	PRON	t
'	PRON	'
apprécier	VERB	apprécier
,	PUNCT	,
t	PRON	t
'	PRON	'
estimer	VERB	estimer
ce	PRON	ce
que	PRON	que
tu	PRON	tu
vaux	VERB	valoir
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
ne	ADV	ne
serait	AUX	être
plus	ADV	plus
rien	PRON	rien
parmi	ADP	parmi
ses	DET	son
semblables	NOUN	semblable
,	PUNCT	,
s	SCONJ	s
'	SCONJ	'
il	PRON	il
perdait	VERB	perdre
,	PUNCT	,
sans	ADP	sans
mourir	VERB	mourir
,	PUNCT	,
l	DET	l
'	DET	'
objet	NOUN	objet
sans	ADP	sans
lequel	PRON	lequel
désormais	ADV	désormais
il	PRON	il
ne	ADV	ne
doit	VERB	devoir
plus	ADV	plus
vivre	VERB	vivre
.	PUNCT	.
"	PUNCT	"
Ermance	PROPN	Ermance
me	PRON	me
sourit	VERB	sourire
tendrement	ADV	tendrement
,	PUNCT	,
me	PRON	me
console	VERB	console
par	ADP	par
ces	DET	ce
paroles	NOUN	parole
:	PUNCT	:
"	PUNCT	"
s	SCONJ	s
'	SCONJ	'
il	PRON	il
y	PRON	y
a	VERB	avoir
des	DET	un
êtres	NOUN	être
qui	PRON	qui
n	ADV	n
'	ADV	'
ont	VERB	avoir
que	ADV	que
des	DET	un
sens	NOUN	sens
gouvernés	VERB	gouverner
par	ADP	par
des	DET	un
caprices	NOUN	caprice
;	PUNCT	;
s	SCONJ	s
'	SCONJ	'
il	PRON	il
est	VERB	être
,	PUNCT	,
ainsi	ADV	ainsi
qu	SCONJ	qu
'	SCONJ	'
on	PRON	on
le	PRON	le
dit	VERB	dire
,	PUNCT	,
des	DET	un
femmes	NOUN	femme
mobiles	ADJ	mobile
comme	ADP	comme
la	DET	le
mode	NOUN	mode
dont	PRON	dont
elles	PRON	lui
sont	AUX	être
les	DET	le
esclaves	NOUN	esclave
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
n	ADV	n
'	ADV	'
ont	VERB	avoir
de	DET	de
constance	NOUN	constance
que	ADV	que
dans	ADP	dans
le	DET	le
vœu	NOUN	vœu
de	ADP	de
tout	PRON	tout
subjuguer	VERB	subjuguer
,	PUNCT	,
je	PRON	je
les	PRON	le
plains	VERB	plaindre
et	CCONJ	et
bénis	VERB	bénir
le	DET	le
ciel	NOUN	ciel
de	ADP	de
ne	ADV	ne
m	PRON	m
'	PRON	'
avoir	AUX	avoir
pas	ADV	pas
donné	VERB	donner
l	DET	l
'	DET	'
envie	NOUN	envie
de	ADP	de
leur	PRON	leur
ressembler	VERB	ressembler
.	PUNCT	.
Tout	DET	tout
change	VERB	changer
,	PUNCT	,
dit	VERB	dire
-	PRON	-
on	PRON	on
,	PUNCT	,
dans	ADP	dans
la	DET	le
nature	NOUN	nature
tout	ADJ	tout
ce	PRON	ce
qui	PRON	qui
ne	ADV	ne
dépend	VERB	dépendre
pas	ADV	pas
de	ADP	de
nous	PRON	nous
,	PUNCT	,
je	PRON	je
le	PRON	le
conçois	VERB	concevoir
;	PUNCT	;
mais	CCONJ	mais
la	DET	le
vertu	NOUN	vertu
qui	PRON	qui
nous	PRON	nous
appartient	VERB	appartenir
ne	ADV	ne
change	VERB	changer
jamais	ADV	jamais
.	PUNCT	.
Un	DET	un
sage	NOUN	sage
est	AUX	être
toujours	ADV	toujours
sage	ADJ	sage
,	PUNCT	,
et	CCONJ	et
le	PRON	le
peut	VERB	pouvoir
parce	SCONJ	parce
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
le	PRON	le
veut	VERB	vouloir
,	PUNCT	,
parce	SCONJ	parce
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
ne	ADV	ne
voit	VERB	voir
rien	PRON	rien
de	ADP	de
meilleur	ADJ	meilleur
pour	ADP	pour
lui	PRON	lui
que	SCONJ	que
la	DET	le
sagesse	NOUN	sagesse
:	PUNCT	:
et	CCONJ	et
à	ADP	à
moins	ADV	moins
de	ADP	de
l	PRON	l
'	PRON	'
anéantir	VERB	anéantir
,	PUNCT	,
il	PRON	il
n	ADV	n
'	ADV	'
est	VERB	être
pas	ADV	pas
d	DET	d
'	DET	'
effort	NOUN	effort
qui	PRON	qui
puisse	VERB	pouvoir
lui	PRON	lui
ôter	VERB	ôter
le	DET	le
goût	NOUN	goût
du	ADP	de
beau	ADJ	beau
,	PUNCT	,
ni	CCONJ	ni
effacer	VERB	effacer
en	ADP	en
lui	PRON	lui
cette	DET	ce
empreinte	NOUN	empreinte
heureuse	ADJ	heureux
qui	PRON	qui
n	ADV	n
'	ADV	'
y	PRON	y
fut	AUX	être
point	ADV	point
jetée	VERB	jeter
par	ADP	par
la	DET	le
main	NOUN	main
des	ADP	de
hommes	NOUN	homme
.	PUNCT	.
J	PRON	j
'	PRON	'
ai	AUX	avoir
vu	VERB	voir
dans	ADP	dans
les	DET	le
livres	NOUN	livre
que	PRON	que
nous	PRON	nous
avons	AUX	avoir
lus	VERB	lire
,	PUNCT	,
bien	ADV	bien
des	DET	un
raisonnement	NOUN	raisonnement
,	PUNCT	,
bien	ADV	bien
des	DET	un
décisions	NOUN	décision
sur	ADP	sur
les	DET	le
destinations	NOUN	destination
de	ADP	de
la	DET	le
vie	NOUN	vie
,	PUNCT	,
et	CCONJ	et
sur	ADP	sur
le	DET	le
souverain	ADJ	souverain
bien	ADV	bien
;	PUNCT	;
mais	CCONJ	mais
tous	ADJ	tout
les	DET	le
livres	NOUN	livre
m	PRON	m
'	PRON	'
en	PRON	en
ont	AUX	avoir
moins	ADV	moins
enseigné	VERB	enseigner
là	ADV	là
dessus	ADV	dessus
que	SCONJ	que
mon	DET	mon
cœur	NOUN	cœur
.	PUNCT	.
Il	PRON	il
ne	ADV	ne
m	PRON	m
'	PRON	'
a	AUX	avoir
point	ADV	point
appris	VERB	apprendre
en	ADP	en
quoi	PRON	quoi
consiste	VERB	consiste
le	DET	le
plus	ADV	plus
haut	ADJ	haut
degré	NOUN	degré
de	ADP	de
félicité	NOUN	félicité
dont	PRON	dont
la	DET	le
nature	NOUN	nature
humaine	ADJ	humain
est	AUX	être
susceptible	ADJ	susceptible
;	PUNCT	;
mais	CCONJ	mais
il	PRON	il
m	PRON	m
'	PRON	'
a	AUX	avoir
dit	VERB	dire
que	SCONJ	que
mon	DET	mon
bonheur	NOUN	bonheur
était	AUX	être
en	ADP	en
moi	PRON	moi
,	PUNCT	,
que	SCONJ	que
je	PRON	je
ne	ADV	ne
serais	AUX	être
heureuse	VERB	heureuse
que	ADV	que
par	ADP	par
l	DET	l
'	DET	'
amour	NOUN	amour
,	PUNCT	,
que	PRON	que
l	DET	l
'	DET	'
amour	NOUN	amour
seul	ADJ	seul
pouvait	VERB	pouvoir
adoucir	VERB	adoucir
,	PUNCT	,
transformer	VERB	transformer
en	ADP	en
plaisirs	NOUN	plaisir
les	DET	le
peines	NOUN	peine
de	ADP	de
la	DET	le
vie	NOUN	vie
.	PUNCT	.
Tu	PRON	tu
me	PRON	me
l	PRON	l
'	PRON	'
inspiras	VERB	inspirer
ce	DET	ce
sentiment	NOUN	sentiment
profond	ADJ	profond
dont	PRON	dont
je	PRON	je
m	PRON	m
'	PRON	'
honore	VERB	honore
,	PUNCT	,
parce	SCONJ	parce
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
est	AUX	être
pur	ADJ	pur
comme	ADP	comme
la	DET	le
source	NOUN	source
dont	PRON	dont
il	PRON	il
émane	VERB	émane
;	PUNCT	;
et	CCONJ	et
la	DET	le
mort	NOUN	mort
seule	ADJ	seul
pourra	VERB	pouvoir
me	PRON	me
l	PRON	l
'	PRON	'
arracher	VERB	arracher
.	PUNCT	.
Un	DET	un
autre	ADJ	autre
viendrait	VERB	venir
m	PRON	m
'	PRON	'
offrir	VERB	offrir
ses	DET	son
vœux	NOUN	vœu
avec	ADP	avec
plus	ADV	plus
d	ADP	d
'	ADP	'
avantages	NOUN	avantage
extérieurs	ADJ	extérieur
,	PUNCT	,
plus	ADV	plus
d	ADP	d
'	ADP	'
amour	NOUN	amour
,	PUNCT	,
plus	ADV	plus
de	ADP	de
vertus	NOUN	vertu
que	SCONJ	que
j	PRON	j
'	PRON	'
en	PRON	en
découvre	VERB	découvrir
en	ADP	en
toi	PRON	toi
;	PUNCT	;
je	PRON	je
les	PRON	le
rejetterois	VERB	rejetterois
,	PUNCT	,
parce	SCONJ	parce
que	SCONJ	que
son	DET	son
amour	NOUN	amour
,	PUNCT	,
ses	DET	son
vertus	NOUN	vertu
et	CCONJ	et
tous	ADJ	tout
ses	DET	son
avantages	NOUN	avantage
ne	ADV	ne
seraient	AUX	être
pas	ADV	pas
les	DET	le
tiens	NOUN	tien
;	PUNCT	;
parce	SCONJ	parce
que	SCONJ	que
je	PRON	je
ne	ADV	ne
puis	VERB	pouvoir
,	PUNCT	,
ni	CCONJ	ni
ne	ADV	ne
dois	VERB	devoir
reprendre	VERB	reprendre
un	DET	un
cœur	NOUN	cœur
qui	PRON	qui
t	PRON	t
'	PRON	'
appartient	VERB	appartenir
par	ADP	par
le	DET	le
don	NOUN	don
tacite	ADJ	tacite
et	CCONJ	et
irrévocable	ADJ	irrévocable
que	PRON	que
je	PRON	je
t	PRON	t
'	PRON	'
en	PRON	en
ai	AUX	avoir
fait	VERB	faire
depuis	ADP	depuis
long	ADJ	long
-	ADV	-
temps	NOUN	temps
;	PUNCT	;
parce	SCONJ	parce
qu	SCONJ	qu
'	SCONJ	'
enfin	ADV	enfin
tu	PRON	tu
es	AUX	être
l	DET	l
'	DET	'
homme	NOUN	homme
que	PRON	que
me	PRON	me
destinait	VERB	destiner
la	DET	le
nature	NOUN	nature
.	PUNCT	.
Le	DET	le
véritable	ADJ	véritable
amour	NOUN	amour
est	AUX	être
un	PRON	un
comme	ADP	comme
le	DET	le
dieu	NOUN	dieu
bienfaisant	ADJ	bienfaisant
qui	PRON	qui
le	PRON	le
fit	VERB	faire
naître	VERB	naître
,	PUNCT	,
et	CCONJ	et
on	PRON	on
ne	ADV	ne
l	PRON	l
'	PRON	'
éprouve	VERB	éprouve
qu	ADV	qu
'	ADV	'
une	DET	un
fois	NOUN	fois
dans	ADP	dans
la	DET	le
vie	NOUN	vie
.	PUNCT	.
Ah	INTJ	Ah
!	PUNCT	!
Si	SCONJ	si
je	PRON	je
devais	VERB	devoir
changer	VERB	changer
un	DET	un
jour	NOUN	jour
;	PUNCT	;
si	SCONJ	si
la	DET	le
flamme	NOUN	flamme
dont	PRON	dont
il	PRON	il
m	PRON	m
'	PRON	'
est	AUX	être
si	ADV	si
doux	ADJ	doux
de	ADP	de
brûler	VERB	brûler
aujourd	ADV	aujourd
'	ADV	'
hui	ADV	hui
devait	VERB	devoir
faire	VERB	faire
place	NOUN	place
à	ADP	à
d	DET	d
'	DET	'
autres	ADJ	autre
feux	NOUN	feu
qui	PRON	qui
ne	ADV	ne
t	PRON	t
'	PRON	'
auraient	VERB	avoir
plus	ADV	plus
pour	ADP	pour
objet	NOUN	objet
,	PUNCT	,
il	PRON	il
ne	ADV	ne
me	PRON	me
resterait	VERB	rester
qu	ADV	qu
'	ADV	'
à	ADP	à
prévenir	VERB	prévenir
l	DET	l
'	DET	'
horreur	NOUN	horreur
de	ADP	de
survivre	VERB	survivre
ou	CCONJ	ou
à	ADP	à
la	DET	le
perte	NOUN	perte
de	ADP	de
mon	DET	mon
estime	NOUN	estime
ou	CCONJ	ou
à	ADP	à
l	DET	l
'	PUNCT	'
idée	NOUN	idée
du	ADP	de
néant	NOUN	néant
de	ADP	de
la	DET	le
vertu	NOUN	vertu
"	PUNCT	"
.	PUNCT	.
Mille	NUM	Mille
rayons	NOUN	rayon
de	ADP	de
joie	NOUN	joie
pénètrent	VERB	pénétrer
dans	ADP	dans
le	DET	le
fond	NOUN	fond
de	ADP	de
mon	DET	mon
âme	NOUN	âme
,	PUNCT	,
se	PRON	se
réfléchissent	VERB	réfléchir
sur	ADP	sur
tous	ADJ	tout
mes	DET	mon
traits	NOUN	trait
:	PUNCT	:
nous	PRON	nous
nous	PRON	nous
aimions	VERB	aimer
sans	ADP	sans
nous	PRON	nous
l	PRON	l
'	PRON	'
être	AUX	être
dit	VERB	dire
:	PUNCT	:
nos	DET	notre
serments	NOUN	serment
étaient	AUX	être
écrits	VERB	écrire
dans	ADP	dans
nos	DET	notre
cœurs	NOUN	cœur
long	ADV	long
-	ADV	-
temps	ADV	temps
avant	ADP	avant
que	SCONJ	que
nos	DET	notre
bouches	NOUN	bouche
eussent	AUX	avoir
prononcé	VERB	prononcer
le	DET	le
mot	NOUN	mot
d	ADP	d
'	ADP	'
amour	NOUN	amour
.	PUNCT	.
Par	ADP	par
un	DET	un
instinct	NOUN	instinct
délicieux	ADJ	délicieux
,	PUNCT	,
sans	ADP	sans
jamais	ADV	jamais
nous	PRON	nous
être	AUX	être
interrogés	VERB	interroger
sur	ADP	sur
la	DET	le
nature	NOUN	nature
de	ADP	de
nos	DET	notre
penchans	NOUN	penchan
,	PUNCT	,
nous	PRON	nous
serrions	VERB	serrer
de	ADP	de
jour	NOUN	jour
en	ADP	en
jour	NOUN	jour
le	DET	le
plus	ADV	plus
tendre	ADJ	tendre
lien	NOUN	lien
;	PUNCT	;
et	CCONJ	et
ces	DET	ce
aveux	NOUN	aveu
qui	PRON	qui
nous	PRON	nous
échappaient	VERB	échapper
pour	ADP	pour
la	DET	le
première	ADJ	premier
fois	NOUN	fois
à	ADP	à
l	DET	l
'	DET	'
un	PRON	un
