 	SPACE	 
une	DET	un
suite	NOUN	suite
,	PUNCT	,
que	ADV	que
dans	ADP	dans
des	DET	un
goûts	NOUN	goût
honnêtes	ADJ	honnête
et	CCONJ	et
constant	ADJ	constant
.	PUNCT	.
Elle	PRON	lui
m	PRON	m
'	PRON	'
a	AUX	avoir
jugé	VERB	juger
capable	ADJ	capable
de	ADP	de
l	PRON	l
'	PRON	'
apprécier	VERB	apprécier
,	PUNCT	,
non	ADV	non
parce	SCONJ	parce
que	SCONJ	que
je	PRON	je
l	PRON	l
'	PRON	'
ai	AUX	avoir
aimée	VERB	aimer
dès	ADP	dès
notre	DET	notre
première	ADJ	premier
entrevue	NOUN	entrevue
,	PUNCT	,
on	PRON	on
ne	ADV	ne
voit	VERB	voir
que	ADV	que
des	DET	un
gens	NOUN	gens
qui	PRON	qui
aiment	VERB	aimer
,	PUNCT	,
mais	CCONJ	mais
parce	SCONJ	parce
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
a	AUX	avoir
senti	VERB	sentir
que	SCONJ	que
j	PRON	j
'	PRON	'
étais	AUX	être
né	VERB	naître
pour	ADP	pour
l	PRON	l
'	PRON	'
aimer	VERB	aimer
comme	ADP	comme
elle	PRON	lui
désir	NOUN	désir
et	CCONJ	et
mérite	NOUN	mérite
de	ADP	de
l	PRON	l
'	PRON	'
être	AUX	être
.	PUNCT	.
Elle	PRON	lui
a	AUX	avoir
payé	VERB	payer
de	ADP	de
toute	ADJ	tout
son	DET	son
amitié	NOUN	amitié
mon	DET	mon
tendre	ADJ	tendre
attachement	NOUN	attachement
pour	ADP	pour
elle	PRON	lui
,	PUNCT	,
parce	SCONJ	parce
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
n	ADV	n
'	ADV	'
est	AUX	être
point	ADV	point
l	DET	l
'	DET	'
effet	NOUN	effet
passager	ADJ	passager
de	ADP	de
quelques	DET	quelque
charmes	NOUN	charme
qui	PRON	qui
se	PRON	se
faneront	VERB	faner
demain	ADV	demain
;	PUNCT	;
et	CCONJ	et
je	PRON	je
crois	VERB	croire
aux	ADP	à
dons	NOUN	don
particuliers	ADJ	particulier
du	ADP	de
ciel	NOUN	ciel
,	PUNCT	,
depuis	ADP	depuis
que	SCONJ	que
je	PRON	je
savoure	VERB	savoure
les	DET	le
inexprimables	ADJ	inexprimable
douceurs	NOUN	douceur
d	ADP	d
'	ADP	'
une	DET	un
amitié	NOUN	amitié
semblable	ADJ	semblable
.	PUNCT	.
Si	SCONJ	si
j	PRON	j
'	PRON	'
étais	VERB	être
devant	ADP	devant
vous	PRON	vous
,	PUNCT	,
mon	DET	mon
cher	ADJ	cher
comte	NOUN	comte
,	PUNCT	,
vous	PRON	vous
auriez	VERB	avoir
de	ADP	de
la	DET	le
peine	NOUN	peine
à	ADP	à
me	PRON	me
reconnaître	VERB	reconnaître
.	PUNCT	.
Mon	DET	mon
front	NOUN	front
n	ADV	n
'	ADV	'
est	AUX	être
plus	ADV	plus
le	DET	le
siège	NOUN	siège
de	ADP	de
noirs	ADJ	noir
soucis	NOUN	souci
;	PUNCT	;
j	PRON	j
'	PRON	'
aime	VERB	aime
la	DET	le
vie	NOUN	vie
à	ADP	à
présent	NOUN	présent
;	PUNCT	;
je	PRON	je
ne	ADV	ne
haïs	VERB	haïr
plus	ADV	plus
les	DET	le
hommes	NOUN	homme
.	PUNCT	.
L	DET	l
'	DET	'
image	NOUN	image
de	ADP	de
cette	DET	ce
aimable	ADJ	aimable
femme	NOUN	femme
toujours	ADV	toujours
présente	ADJ	présent
à	ADP	à
mon	DET	mon
esprit	NOUN	esprit
,	PUNCT	,
donne	VERB	donne
une	DET	un
teinte	NOUN	teinte
de	ADP	de
féerie	NOUN	féerie
à	ADP	à
toutes	ADJ	tout
mes	DET	mon
idées	NOUN	idée
;	PUNCT	;
enfin	ADV	enfin
,	PUNCT	,
je	PRON	je
suis	AUX	être
heureux	ADJ	heureux
.	PUNCT	.

	SPACE	

LETTRE	NOUN	lettre
9	NUM	9
à	ADP	à
Madame	NOUN	monsieur
De	ADP	de
V.	NOUN	v.

	SPACE	

hier	ADV	hier
au	ADP	au
soir	NOUN	soir
,	PUNCT	,
je	PRON	je
n	ADV	n
'	ADV	'
avais	VERB	avoir
rien	PRON	rien
à	ADP	à
désirer	VERB	désirer
;	PUNCT	;
aujourd	ADV	aujourd
'	ADP	'
hui	ADV	hui
tout	DET	tout
manque	NOUN	manque
à	ADP	à
ma	DET	mon
satisfaction	NOUN	satisfaction
.	PUNCT	.
J	PRON	j
'	PRON	'
ai	VERB	avoir
de	ADP	de
l	DET	l
'	DET	'
inquiétude	NOUN	inquiétude
,	PUNCT	,
de	ADP	de
l	DET	l
'	DET	'
agitation	NOUN	agitation
,	PUNCT	,
de	ADP	de
l	DET	l
'	DET	'
ennui	NOUN	ennui
,	PUNCT	,
et	CCONJ	et
si	SCONJ	si
je	PRON	je
medemande	PRON	medemande
la	DET	le
cause	NOUN	cause
de	ADP	de
cette	DET	ce
situation	NOUN	situation
extraordinaire	ADJ	extraordinaire
,	PUNCT	,
votre	DET	votre
aimable	ADJ	aimable
visage	NOUN	visage
que	PRON	que
je	PRON	je
vois	VERB	voir
toujours	ADV	toujours
,	PUNCT	,
même	ADV	même
en	ADP	en
votre	DET	votre
absence	NOUN	absence
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
est	VERB	être
là	ADV	là
devant	ADP	devant
moi	PRON	moi
,	PUNCT	,
me	PRON	me
répond	VERB	répondre
par	ADP	par
un	DET	un
sourire	NOUN	sourire
charmant	ADJ	charmant
qui	PRON	qui
ajoute	VERB	ajoute
à	ADP	à
mon	DET	mon
trouble	NOUN	trouble
,	PUNCT	,
au	ADP	au
lieu	NOUN	lieu
de	ADP	de
le	PRON	le
dissiper	VERB	dissiper
.	PUNCT	.
Je	PRON	je
songe	VERB	songer
continuellement	ADV	continuellement
à	ADP	à
votre	DET	votre
esprit	NOUN	esprit
,	PUNCT	,
qui	PRON	qui
ne	ADV	ne
ressemble	VERB	ressemble
à	ADP	à
aucun	DET	aucun
autre	PRON	autre
;	PUNCT	;
à	ADP	à
votre	DET	votre
bonté	NOUN	bonté
,	PUNCT	,
qui	PRON	qui
n	ADV	n
'	ADV	'
est	AUX	être
pas	ADV	pas
d	ADP	d
'	ADP	'
une	DET	un
mortelle	ADJ	mortel
;	PUNCT	;
à	ADP	à
votre	DET	votre
sensibilité	NOUN	sensibilité
,	PUNCT	,
source	NOUN	source
pure	ADJ	pur
de	ADP	de
toutes	ADJ	tout
les	DET	le
affections	NOUN	affection
douces	ADJ	doux
;	PUNCT	;
à	ADP	à
votre	DET	votre
cœur	NOUN	cœur
,	PUNCT	,
fait	VERB	faire
exprès	ADV	exprès
pour	ADP	pour
servir	VERB	servir
de	ADP	de
temple	NOUN	temple
à	ADP	à
l	DET	l
'	DET	'
amitié	NOUN	amitié
,	PUNCT	,
et	CCONJ	et
je	PRON	je
finis	VERB	finir
par	ADP	par
céder	VERB	céder
à	ADP	à
mon	DET	mon
attendrissement	NOUN	attendrissement
qui	PRON	qui
va	VERB	aller
jusqu	ADP	jusqu
'	ADP	'
aux	ADP	à
larmes	NOUN	larme
.	PUNCT	.
Un	DET	un
sentiment	NOUN	sentiment
nouveau	ADJ	nouveau
,	PUNCT	,
que	PRON	que
je	PRON	je
ne	ADV	ne
définis	VERB	définir
pas	ADV	pas
et	CCONJ	et
qui	PRON	qui
pourtant	ADV	pourtant
ne	ADV	ne
m	PRON	m
'	PRON	'
est	AUX	être
point	ADV	point
étranger	ADJ	étranger
,	PUNCT	,
occupe	VERB	occupe
toutes	ADJ	tout
les	DET	le
avenues	NOUN	avenue
de	ADP	de
mon	DET	mon
âme	NOUN	âme
:	PUNCT	:
elle	PRON	lui
s	PRON	s
'	PRON	'
ouvre	VERB	ouvrir
quelquefois	ADV	quelquefois
toute	ADV	toute
entière	ADJ	entier
pour	ADP	pour
le	PRON	le
recevoir	VERB	recevoir
,	PUNCT	,
mais	CCONJ	mais
l	DET	l
'	DET	'
effroi	NOUN	effroi
la	PRON	le
resserre	VERB	resserre
aussitôt	ADV	aussitôt
;	PUNCT	;
et	CCONJ	et
la	DET	le
tristesse	NOUN	tristesse
profonde	ADJ	profond
habite	VERB	habite
où	PRON	où
le	DET	le
contentement	NOUN	contentement
et	CCONJ	et
la	DET	le
paix	NOUN	paix
devraient	VERB	devoir
résider	VERB	résider
uniquement	ADV	uniquement
.	PUNCT	.
C	PRON	c
'	PRON	'
est	AUX	être
un	DET	un
grand	ADJ	grand
charme	NOUN	charme
que	SCONJ	que
de	ADP	de
penser	VERB	penser
à	ADP	à
vous	PRON	vous
,	PUNCT	,
madame	NOUN	monsieur
...	PUNCT	...
mais	CCONJ	mais
s	SCONJ	s
'	SCONJ	'
il	PRON	il
était	AUX	être
dangereux	ADJ	dangereux
que	SCONJ	que
ce	DET	ce
charme	NOUN	charme
augmentât	VERB	augmenter
;	PUNCT	;
si	SCONJ	si
par	ADP	par
son	DET	son
excès	NOUN	excès
même	ADV	même
il	PRON	il
allait	VERB	aller
s	PRON	s
'	PRON	'
empoisonner	VERB	empoisonner
!	PUNCT	!
Je	PRON	je
ne	ADV	ne
sais	VERB	savoir
;	PUNCT	;
mais	CCONJ	mais
j	PRON	j
'	PRON	'
ai	VERB	avoir
un	DET	un
cœur	NOUN	cœur
qui	PRON	qui
ne	ADV	ne
fait	VERB	faire
autre	ADJ	autre
chose	NOUN	chose
que	SCONJ	que
de	ADP	de
me	PRON	me
jouer	VERB	jouer
de	DET	de
mauvais	ADJ	mauvais
tours	NOUN	tour
;	PUNCT	;
je	PRON	je
m	PRON	m
'	PUNCT	'
en	PRON	en
méfie	VERB	méfier
:	PUNCT	:
d	ADP	d
'	ADP	'
où	ADV	où
vient	VERB	venir
que	SCONJ	que
je	PRON	je
ne	ADV	ne
suis	AUX	être
pas	ADV	pas
tranquille	ADJ	tranquille
avec	ADP	avec
tant	ADV	tant
de	ADP	de
raisons	NOUN	raison
de	ADP	de
l	DET	l
'	DET	'
être	AUX	être
,	PUNCT	,
et	CCONJ	et
pourquoi	ADV	pourquoi
semble	VERB	semble
-t	PRON	-t
-il	PRON	il
que	SCONJ	que
je	PRON	je
ne	ADV	ne
sois	AUX	être
pas	ADV	pas
fait	VERB	faire
comme	ADP	comme
les	DET	le
autres	ADJ	autre
hommes	NOUN	homme
?	PUNCT	?
De	ADP	de
quels	DET	quel
élémens	NOUN	élémen
le	DET	le
ciel	NOUN	ciel
m	PRON	m
'	PRON	'
a	AUX	avoir
-t	PRON	-t
-il	PRON	il
formé	VERB	former
?	PUNCT	?
Que	PRON	que
me	PRON	me
veut	VERB	vouloir
-il	PRON	il
?	PUNCT	?
à	ADP	à
quoi	PRON	quoi
me	PRON	me
destine	VERB	destine
-t	PRON	-t
-il	PRON	il
?	PUNCT	?
Je	PRON	je
l	PRON	l
'	PRON	'
ignore	VERB	ignore
.	PUNCT	.
Pourquoi	ADV	pourquoi
cette	DET	ce
lettre	NOUN	lettre
?	PUNCT	?
Pourquoi	ADV	pourquoi
ces	DET	ce
agitations	NOUN	agitation
?	PUNCT	?
...	PUNCT	...
vous	PRON	vous
m	PRON	m
'	PRON	'
avez	AUX	avoir
donné	VERB	donner
un	DET	un
titre	NOUN	titre
inappréciable	ADJ	inappréciable
,	PUNCT	,
et	CCONJ	et
je	PRON	je
parois	VERB	parois
désirer	VERB	désirer
quelque	DET	quelque
chose	NOUN	chose
...	PUNCT	...
ô	INTJ	ô
continuez	VERB	continuer
d	ADP	d
'	ADP	'
être	AUX	être
la	DET	le
plus	ADV	plus
tendre	ADJ	tendre
et	CCONJ	et
la	DET	le
plus	ADV	plus
respectée	ADJ	respecter
des	ADP	de
amies	NOUN	amie
!	PUNCT	!
Oui	ADV	oui
,	PUNCT	,
l	DET	l
'	DET	'
amitié	NOUN	amitié
,	PUNCT	,
ce	DET	ce
sentiment	NOUN	sentiment
qui	PRON	qui
se	PRON	se
compose	VERB	compose
de	ADP	de
ce	PRON	ce
qu	PRON	que
'	PRON	'
il	PRON	il
y	PRON	y
a	VERB	avoir
de	ADP	de
plus	ADV	plus
pur	ADJ	pur
dans	ADP	dans
les	DET	le
passions	NOUN	passion
et	CCONJ	et
de	ADP	de
plus	ADV	plus
aimable	ADJ	aimable
dans	ADP	dans
la	DET	le
sagesse	NOUN	sagesse
,	PUNCT	,
l	DET	l
'	DET	'
amitié	NOUN	amitié
est	AUX	être
au-dessus	ADV	au-dessus
de	ADP	de
tout	PRON	tout
,	PUNCT	,
est	AUX	être
préférable	ADJ	préférable
à	ADP	à
tout	PRON	tout
;	PUNCT	;
rendez	VERB	rendre
-là	VERB	-là
moi	PRON	moi
si	ADV	si
délicieuse	ADJ	délicieux
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
me	PRON	me
tienne	VERB	tenir
lieu	NOUN	lieu
de	ADP	de
tous	ADJ	tout
les	DET	le
autres	ADJ	autre
sentiment	NOUN	sentiment
,	PUNCT	,
aimez	VERB	aimer
-moi	PRON	moi
,	PUNCT	,
consolez	VERB	consoler
-moi	PRON	moi
.	PUNCT	.

	SPACE	

LETTRE	NOUN	lettre
10	NUM	10
à	ADP	à
la	DET	le
même	ADJ	même
.	PUNCT	.

	SPACE	

vous	PRON	vous
paraissiez	VERB	paraître
faible	ADJ	faible
et	CCONJ	et
souffrante	ADJ	souffrant
,	PUNCT	,
madame	NOUN	monsieur
,	PUNCT	,
quand	SCONJ	quand
je	PRON	je
vous	PRON	vous
ai	AUX	avoir
quittée	VERB	quitter
;	PUNCT	;
cela	PRON	cela
m	PRON	m
'	PRON	'
a	AUX	avoir
fait	AUX	faire
passer	VERB	passer
une	DET	un
mauvaise	ADJ	mauvais
nuit	NOUN	nuit
;	PUNCT	;
je	PRON	je
suis	AUX	être
inquiet	ADJ	inquiet
.	PUNCT	.
Dissipez	VERB	dissiper
mes	DET	mon
alarmes	NOUN	alarme
,	PUNCT	,
elles	PRON	lui
sont	AUX	être
en	ADP	en
vérité	NOUN	vérité
très	ADV	très
-	ADJ	-
vives	ADJ	vif
;	PUNCT	;
je	PRON	je
ne	ADV	ne
sais	VERB	savoir
quelle	DET	quel
idée	NOUN	idée
douloureuse	ADJ	douloureux
se	PRON	se
mêle	VERB	mêle
perpétuellement	ADV	perpétuellement
au	ADP	au
délice	NOUN	délice
de	ADP	de
penser	VERB	penser
à	ADP	à
vous	PRON	vous
:	PUNCT	:
délivrez	VERB	délivrer
-moi	PRON	moi
de	ADP	de
cette	DET	ce
tristesse	NOUN	tristesse
qui	PRON	qui
me	PRON	me
tue	VERB	taire
.	PUNCT	.
Un	DET	un
mot	NOUN	mot
,	PUNCT	,
un	DET	un
seul	ADJ	seul
mot	NOUN	mot
suffira	VERB	suffire
,	PUNCT	,
tranquillisera	VERB	tranquilliser
mon	DET	mon
esprit	NOUN	esprit
.	PUNCT	.
Pour	ADP	pour
mon	DET	mon
cœur	NOUN	cœur
,	PUNCT	,
...	PUNCT	...
il	PRON	il
doit	VERB	devoir
se	PRON	se
pénétrer	VERB	pénétrer
dans	ADP	dans
le	DET	le
silence	NOUN	silence
des	ADP	de
attraits	NOUN	attrait
du	ADP	de
beau	ADJ	beau
,	PUNCT	,
des	ADP	de
charmes	NOUN	charme
de	ADP	de
la	DET	le
vertu	NOUN	vertu
.	PUNCT	.
L	DET	l
'	DET	'
ombre	NOUN	ombre
de	ADP	de
l	DET	l
'	DET	'
oubli	NOUN	oubli
doit	VERB	devoir
cacher	VERB	cacher
tous	ADJ	tout
ses	DET	son
mouvement	NOUN	mouvement
.	PUNCT	.
Il	PRON	il
faut	VERB	falloir
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
se	PRON	se
familiarise	VERB	familiarise
avec	ADP	avec
les	DET	le
illusions	NOUN	illusion
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
s	PRON	s
'	PRON	'
occupe	VERB	occupe
à	ADP	à
les	PRON	le
retenir	VERB	retenir
sanscesse	NOUN	sanscesse
,	PUNCT	,
et	CCONJ	et
jouisse	VERB	jouir
du	ADP	de
bonheur	NOUN	bonheur
qu	PRON	que
'	PRON	'
elles	PRON	lui
donnent	VERB	donner
pour	ADP	pour
ne	ADV	ne
pas	ADV	pas
mourir	VERB	mourir
de	ADP	de
la	DET	le
privation	NOUN	privation
de	ADP	de
celui	PRON	celui
dont	PRON	dont
elles	PRON	lui
tiennent	VERB	tenir
la	DET	le
place	NOUN	place
.	PUNCT	.

	SPACE	

LETTRE	NOUN	lettre
11	NUM	11
à	ADP	à
la	DET	le
même	ADJ	même
.	PUNCT	.

	SPACE	

mon	DET	mon
trouble	NOUN	trouble
s	PRON	s
'	PRON	'
accroît	VERB	accroître
tous	ADJ	tout
les	DET	le
jours	NOUN	jour
,	PUNCT	,
mon	DET	mon
humeur	NOUN	humeur
s	PRON	s
'	PRON	'
altère	VERB	altérer
,	PUNCT	,
mes	DET	mon
idées	NOUN	idée
circulent	VERB	circuler
péniblement	ADV	péniblement
et	CCONJ	et
confusément	ADV	confusément
dans	ADP	dans
mon	DET	mon
cerveau	NOUN	cerveau
;	PUNCT	;
je	PRON	je
soupire	VERB	soupire
,	PUNCT	,
je	PRON	je
pleure	VERB	pleure
,	PUNCT	,
je	PRON	je
ne	ADV	ne
me	PRON	me
reconnais	VERB	reconnaître
plus	ADV	plus
...	PUNCT	...
un	DET	un
feu	NOUN	feu
qui	PRON	qui
n	ADV	n
'	ADV	'
est	AUX	être
pas	ADV	pas
,	PUNCT	,
je	PRON	je
crois	VERB	croire
,	PUNCT	,
de	ADP	de
nature	NOUN	nature
à	ADP	à
s	PRON	s
'	PRON	'
éteindre	VERB	éteindre
jamais	ADV	jamais
,	PUNCT	,
un	DET	un
feu	NOUN	feu
interne	ADJ	interne
se	PRON	se
fait	AUX	faire
sentir	VERB	sentir
;	PUNCT	;
son	DET	son
activité	NOUN	activité
augmente	VERB	augmente
,	PUNCT	,
il	PRON	il
me	PRON	me
brûle	VERB	brûle
,	PUNCT	,
il	PRON	il
m	PRON	m
'	PRON	'
embrasse	VERB	embrasser
...	PUNCT	...
qu	PRON	que
'	PRON	'
ai	AUX	avoir
-je	PRON	je
dit	VERB	dire
?	PUNCT	?
Mon	DET	mon
secret	NOUN	secret
échappe	VERB	échappe
.	PUNCT	.
Non	ADV	non
,	PUNCT	,
madame	NOUN	monsieur
,	PUNCT	,
ce	PRON	ce
n	ADV	n
'	ADV	'
est	AUX	être
plus	ADV	plus
de	ADP	de
l	DET	l
'	DET	'
amitié	NOUN	amitié
que	PRON	que
j	PRON	j
'	PRON	'
ai	VERB	avoir
pour	ADP	pour
vous	PRON	vous
;	PUNCT	;
est	AUX	être
-ce	PRON	-ce
de	ADP	de
l	DET	l
'	DET	'
amour	NOUN	amour
?	PUNCT	?
Je	PRON	je
l	PRON	l
'	PRON	'
ignore	VERB	ignore
.	PUNCT	.
Quelque	ADV	quelque
soit	VERB	être
ce	DET	ce
nouveau	ADJ	nouveau
sentiment	NOUN	sentiment
,	PUNCT	,
il	PRON	il
ne	ADV	ne
doit	VERB	devoir
pas	ADV	pas
vous	PRON	vous
déplaire	VERB	déplaire
;	PUNCT	;
car	CCONJ	car
il	PRON	il
développe	VERB	développe
en	ADP	en
moides	DET	moides
mouvement	NOUN	mouvement
dont	PRON	dont
mon	DET	mon
âme	NOUN	âme
croit	VERB	croire
pouvoir	VERB	pouvoir
s	PRON	s
'	PRON	'
honorer	VERB	honorer
.	PUNCT	.
Si	SCONJ	si
c	PRON	c
'	PRON	'
est	AUX	être
de	ADP	de
l	DET	l
'	DET	'
amour	NOUN	amour
,	PUNCT	,
l	DET	l
'	DET	'
amour	NOUN	amour
est	AUX	être
donc	ADV	donc
la	DET	le
perfection	NOUN	perfection
de	ADP	de
l	DET	l
'	DET	'
amitié	NOUN	amitié
,	PUNCT	,
puisqu	SCONJ	puisqu
'	SCONJ	'
en	ADP	en
vous	PRON	vous
aimant	VERB	aimer
plus	ADV	plus
,	PUNCT	,
je	PRON	je
vous	PRON	vous
respecte	VERB	respecte
davantage	ADV	davantage
.	PUNCT	.
Vous	PRON	vous
voir	VERB	voir
par	ADP	par
tout	PRON	tout
,	PUNCT	,
ne	ADV	ne
respirer	VERB	respirer
que	ADV	que
par	ADP	par
vous	PRON	vous
,	PUNCT	,
c	PRON	c
'	PRON	'
est	AUX	être
l	DET	l
'	DET	'
état	NOUN	état
de	ADP	de
mon	DET	mon
cœur	NOUN	cœur
,	PUNCT	,
je	PRON	je
l	PRON	l
'	PRON	'
avoue	VERB	avoue
;	PUNCT	;
mais	CCONJ	mais
si	SCONJ	si
la	DET	le
divinité	NOUN	divinité
descendait	VERB	descendre
sur	ADP	sur
la	DET	le
terre	NOUN	terre
et	CCONJ	et
se	PRON	se
montrait	VERB	montrer
aux	ADP	à
yeux	NOUN	oeil
avec	ADP	avec
les	DET	le
attributs	NOUN	attribut
qui	PRON	qui
la	PRON	le
distinguent	VERB	distinguer
des	ADP	de
mortels	NOUN	mortel
,	PUNCT	,
un	DET	un
homme	NOUN	homme
serait	AUX	être
-il	PRON	il
coupable	ADJ	coupable
de	ADP	de
céder	VERB	céder
à	ADP	à
l	DET	l
'	DET	'
attrait	NOUN	attrait
des	ADP	de
perfections	NOUN	perfection
divines	ADJ	divin
,	PUNCT	,
et	CCONJ	et
de	ADP	de
chercher	VERB	chercher
à	ADP	à
s	PRON	s
'	PRON	'
unir	VERB	unir
intimement	ADV	intimement
à	ADP	à
l	DET	l
'	DET	'
être	NOUN	être
qui	PRON	qui
les	PRON	le
réunit	VERB	réunir
toutes	ADJ	tout
?	PUNCT	?
L	DET	l
'	DET	'
amour	NOUN	amour
que	PRON	que
je	PRON	je
ressens	VERB	ressentir
n	ADV	n
'	ADV	'
est	AUX	être
que	ADV	que
le	DET	le
désirs	NOUN	désir
ardent	ADJ	ardent
d	ADP	d
'	ADP	'
atteindre	VERB	atteindre
à	ADP	à
vos	DET	votre
vertus	NOUN	vertu
,	PUNCT	,
par	ADP	par
une	DET	un
communication	NOUN	communication
plus	ADV	plus
intime	ADJ	intime
de	ADP	de
nos	DET	notre
cœurs	NOUN	cœur
et	CCONJ	et
de	ADP	de
nos	DET	notre
sentiment	NOUN	sentiment
.	PUNCT	.
Serrez	VERB	serrer
le	DET	le
nœud	NOUN	nœud
qui	PRON	qui
nous	PRON	nous
lie	VERB	lier
pour	ADP	pour
le	PRON	le
fortifier	VERB	fortifier
et	CCONJ	et
l	PRON	l
'	PRON	'
embellir	VERB	embellir
;	PUNCT	;
pour	ADP	pour
me	PRON	me
soumettre	VERB	soumettre
à	ADP	à
la	DET	le
vertu	NOUN	vertu
et	CCONJ	et
me	PRON	me
captiver	VERB	captiver
à	ADP	à
jamais	ADV	jamais
sous	ADP	sous
son	DET	son
empire	NOUN	empire
;	PUNCT	;
pour	ADP	pour
me	PRON	me
rendre	VERB	rendre
digne	ADJ	digne
de	ADP	de
vous	PRON	vous
,	PUNCT	,
en	ADP	en
m	PRON	m
'	PRON	'
obligeant	VERB	obliger
de	ADP	de
vous	PRON	vous
ressembler	VERB	ressembler
par	ADP	par
l	DET	l
'	DET	'
effet	NOUN	effet
immédiatdu	ADP	immédiatdu
pouvoir	NOUN	pouvoir
de	ADP	de
vos	DET	votre
charmes	NOUN	charme
.	PUNCT	.
Soyez	VERB	être
à	ADP	à
moi	PRON	moi
toute	ADJ	tout
entière	ADJ	entier
pour	ADP	pour
me	PRON	me
servir	VERB	servir
plus	ADV	plus
sûrement	ADV	sûrement
d	ADP	d
'	ADP	'
exemple	NOUN	exemple
,	PUNCT	,
pour	ADP	pour
être	AUX	être
l	DET	l
'	DET	'
encouragement	NOUN	encouragement
,	PUNCT	,
le	DET	le
prix	NOUN	prix
de	ADP	de
mes	DET	mon
efforts	NOUN	effort
,	PUNCT	,
et	CCONJ	et
m	PRON	m
'	PRON	'
offrir	VERB	offrir
le	DET	le
dédommagement	NOUN	dédommagement
continuel	ADJ	continuel
des	ADP	de
plus	ADV	plus
pénibles	ADJ	pénible
sacrifices	NOUN	sacrifice
.	PUNCT	.
Je	PRON	je
voudrais	VERB	vouloir
inventer	VERB	inventer
et	CCONJ	et
pratiquer	VERB	pratiquer
des	DET	un
vertus	NOUN	vertu
nouvelles	ADJ	nouveau
,	PUNCT	,
afin	ADV	afin
de	ADP	de
vous	PRON	vous
créer	VERB	créer
des	DET	un
jouissances	NOUN	jouissance
et	CCONJ	et
des	DET	un
félicités	NOUN	félicité
.	PUNCT	.
Ah	INTJ	Ah
!	PUNCT	!
Pardon	NOUN	pardon
,	PUNCT	,
je	PRON	je
m	PRON	m
'	PRON	'
égare	VERB	égare
!	PUNCT	!
...	PUNCT	...
j	PRON	j
'	PRON	'
allais	VERB	aller
prendre	VERB	prendre
mes	DET	mon
vœux	NOUN	vœu
pour	ADP	pour
de	ADP	de
l	DET	l
'	DET	'
espoir	NOUN	espoir
...	PUNCT	...
le	DET	le
mot	NOUN	mot
d	ADP	d
'	ADP	'
amour	NOUN	amour
vous	PRON	vous
effraie	VERB	effrayer
;	PUNCT	;
je	PRON	je
vous	PRON	vous
offense	VERB	offense
peut-être	ADV	peut-être
.	PUNCT	.
Oh	INTJ	Oh
!	PUNCT	!
Soyez	VERB	être
aussi	ADV	aussi
mon	DET	mon
indulgente	ADJ	indulgent
amie	NOUN	amie
;	PUNCT	;
plaignez	VERB	plaindre
et	CCONJ	et
soutenez	VERB	soutenir
ma	DET	mon
faiblesse	NOUN	faiblesse
;	PUNCT	;
aidez	VERB	aider
-moi	PRON	moi
à	ADP	à
recouvrer	VERB	recouvrer
ma	DET	mon
raison	NOUN	raison
,	PUNCT	,
à	ADP	à
triompher	VERB	triompher
...	PUNCT	...
quoi	PRON	quoi
!	PUNCT	!
Triompher	VERB	triompher
d	ADP	d
'	ADP	'
un	DET	un
sentiment	NOUN	sentiment
que	PRON	que
vous	PRON	vous
m	PRON	m
'	PRON	'
avez	AUX	avoir
inspiré	VERB	inspirer
!	PUNCT	!
Il	PRON	il
faudra	VERB	falloir
donc	ADV	donc
oublier	VERB	oublier
vos	DET	votre
yeux	NOUN	oeil
qui	PRON	qui
expriment	VERB	exprimer
tant	ADV	tant
de	ADP	de
choses	NOUN	chose
,	PUNCT	,
vos	DET	votre
yeux	NOUN	oeil
si	ADV	si
beaux	ADJ	beal
et	CCONJ	et
quelquefois	ADV	quelquefois
brillant	ADJ	brillant
de	ADP	de
cette	DET	ce
rosée	NOUN	rosée
du	ADP	de
plaisir	NOUN	plaisir
qui	PRON	qui
demande	VERB	demande
à	ADP	à
être	AUX	être
recueillie	VERB	recueillir
par	ADP	par
des	DET	un
lèvres	NOUN	lèvre
de	ADP	de
feu	NOUN	feu
;	PUNCT	;
oublier	VERB	oublier
votre	DET	votre
bouche	NOUN	bouche
qui	PRON	qui
échauffe	VERB	échauffe
d	ADP	d
'	ADP	'
un	DET	un
souffle	NOUN	souffle
divin	ADJ	divin
,	PUNCT	,
et	CCONJ	et
par	ADP	par
où	PRON	où
l	PRON	l
'	ADP	'
on	PRON	on
voudrait	VERB	vouloir
communiquer	VERB	communiquer
son	DET	son
âme	NOUN	âme
entière	ADJ	entier
dans	ADP	dans
un	DET	un
baiser	NOUN	baiser
délicieux	ADJ	délicieux
et	CCONJ	et
prolongé	VERB	prolonger
;	PUNCT	;
votre	DET	votre
sourire	NOUN	sourire
où	PRON	où
respirent	VERB	respirer
toutes	ADJ	tout
les	DET	le
grâces	NOUN	grâce
,	PUNCT	,
tous	ADJ	tout
les	DET	le
amours	NOUN	amour
,	PUNCT	,
tous	ADJ	tout
les	DET	le
charmes	NOUN	charme
