 	SPACE	 
forme	VERB	forme
presque	ADV	presque
à	ADP	à
chaque	DET	chaque
pas	NOUN	pas
une	DET	un
science	NOUN	science
nouvelle	ADJ	nouveau
,	PUNCT	,
je	PRON	je
fais	VERB	faire
voir	VERB	voir
comment	ADV	comment
on	PRON	on
parvient	VERB	parvenir
à	ADP	à
la	DET	le
notion	NOUN	notion
générale	ADJ	général
de	ADP	de
l	DET	l
'	DET	'
esprit	NOUN	esprit
.	PUNCT	.
Prêtez	VERB	prêter
attention	NOUN	attention
,	PUNCT	,
je	PRON	je
vous	PRON	vous
prie	VERB	prier
.	PUNCT	.
L	DET	l
'	DET	'
existence	NOUN	existence
,	PUNCT	,
la	DET	le
possibilité	NOUN	possibilité
,	PUNCT	,
la	DET	le
substance	NOUN	substance
,	PUNCT	,
l	DET	l
'	DET	'
attribut	NOUN	attribut
,	PUNCT	,
la	DET	le
durée	NOUN	durée
,	PUNCT	,
etc.	ADV	etc.
,	PUNCT	,
sont	AUX	être
des	DET	un
propriétés	NOUN	propriété
générales	ADJ	général
de	ADP	de
tous	ADJ	tout
les	DET	le
êtres	NOUN	être
.	PUNCT	.
J	PRON	j
'	PRON	'
examine	VERB	examine
ces	DET	ce
propriétés	NOUN	propriété
à	ADP	à
fond	NOUN	fond
,	PUNCT	,
et	CCONJ	et
je	PRON	je
forme	VERB	forme
de	ADP	de
cet	DET	ce
examen	NOUN	examen
la	DET	le
science	NOUN	science
de	ADP	de
l	DET	l
'	DET	'
être	NOUN	être
en	ADP	en
général	ADJ	général
;	PUNCT	;
d	ADP	d
'	ADP	'
où	ADV	où
l	DET	l
'	DET	'
ontologie	NOUN	ontologie
(	PUNCT	(
dont	PRON	dont
j	PRON	j
'	PRON	'
omettrai	VERB	omettre
de	ADP	de
vousparler	VERB	vousparler
,	PUNCT	,
pour	ADP	pour
abréger	VERB	abréger
)	PUNCT	)
,	PUNCT	,
la	DET	le
pneumatologie	NOUN	pneumatologie
,	PUNCT	,
qui	PRON	qui
est	AUX	être
la	DET	le
science	NOUN	science
de	ADP	de
l	DET	l
'	DET	'
esprit	NOUN	esprit
,	PUNCT	,
et	CCONJ	et
la	DET	le
physique	NOUN	physique
particulière	ADJ	particulier
.	PUNCT	.
Attention	NOUN	attention
,	PUNCT	,
encore	ADV	encore
un	DET	un
coup	NOUN	coup
,	PUNCT	,
car	CCONJ	car
c	PRON	c
'	PRON	'
est	AUX	être
de	ADP	de
l	DET	l
'	DET	'
abstrait	ADJ	abstrait
.	PUNCT	.
Je	PRON	je
divise	VERB	divise
la	DET	le
pneumatologie	NOUN	pneumatologie
en	ADP	en
trois	NUM	trois
branches	NOUN	branche
.	PUNCT	.
La	DET	le
première	ADJ	premier
comprend	VERB	comprendre
la	DET	le
théologie	NOUN	théologie
naturelle	ADJ	naturel
;	PUNCT	;
d	ADP	d
'	ADP	'
où	ADV	où
religion	NOUN	religion
,	PUNCT	,
sectes	NOUN	secte
,	PUNCT	,
hérésies	NOUN	hérésie
,	PUNCT	,
superstition	NOUN	superstition
,	PUNCT	,
fanatisme	NOUN	fanatisme
;	PUNCT	;
d	ADP	d
'	ADP	'
où	SCONJ	où
l	DET	l
'	DET	'
intolérance	NOUN	intolérance
,	PUNCT	,
la	DET	le
persécution	NOUN	persécution
,	PUNCT	,
la	DET	le
cruauté	NOUN	cruauté
,	PUNCT	,
la	DET	le
mission	NOUN	mission
du	ADP	de
duc	NOUN	duc
d	ADP	d
'	ADP	'
Albe	PROPN	Albe
,	PUNCT	,
et	CCONJ	et
le	DET	le
passe-temps	NOUN	passe-temps
de	ADP	de
Charles	PROPN	Charles
IX	NUM	IX
.	PUNCT	.
La	DET	le
seconde	ADJ	second
de	ADP	de
ces	DET	ce
branches	NOUN	branche
consiste	VERB	consiste
dans	ADP	dans
la	DET	le
doctrine	NOUN	doctrine
des	ADP	de
esprits	NOUN	esprit
,	PUNCT	,
bons	ADJ	bon
ou	CCONJ	ou
mauvais	ADJ	mauvais
;	PUNCT	;
d	ADP	d
'	ADP	'
où	ADV	où
les	DET	le
anges	NOUN	ange
,	PUNCT	,
les	DET	le
démons	NOUN	démon
,	PUNCT	,
les	DET	le
sylphes	NOUN	sylphe
,	PUNCT	,
les	DET	le
gnomes	NOUN	gnome
,	PUNCT	,
les	DET	le
lutins	NOUN	lutin
,	PUNCT	,
les	DET	le
spectres	NOUN	spectre
,	PUNCT	,
les	DET	le
revenans	NOUN	revenan
;	PUNCT	;
d	ADP	d
'	ADP	'
où	SCONJ	où
les	DET	le
sorciers	NOUN	sorcier
,	PUNCT	,
les	DET	le
magiciens	NOUN	magicien
,	PUNCT	,
les	DET	le
loups	NOUN	loup
-	NOUN	-
garous	NOUN	garou
;	PUNCT	;
d	ADP	d
'	ADP	'
où	SCONJ	où
les	DET	le
visions	NOUN	vision
,	PUNCT	,
les	DET	le
extases	NOUN	extase
,	PUNCT	,
les	DET	le
possessions	NOUN	possession
,	PUNCT	,
les	DET	le
obsessions	NOUN	obsession
,	PUNCT	,
les	DET	le
exorcismes	NOUN	exorcisme
;	PUNCT	;
d	ADP	d
'	ADP	'
où	ADV	où
le	DET	le
paradis	NOUN	paradis
,	PUNCT	,
l	DET	l
'	DET	'
enfer	NOUN	enfer
,	PUNCT	,
le	DET	le
purgatoire	NOUN	purgatoire
,	PUNCT	,
les	DET	le
limbes	NOUN	limbe
;	PUNCT	;
d	ADP	d
'	ADP	'
où	ADV	où
les	DET	le
prières	NOUN	prière
pour	ADP	pour
les	DET	le
morts	NOUN	mort
,	PUNCT	,
les	DET	le
fondations	NOUN	fondation
,	PUNCT	,
les	DET	le
indulgences	NOUN	indulgence
;	PUNCT	;
d	ADP	d
'	ADP	'
où	SCONJ	où
la	DET	le
crédulité	NOUN	crédulité
du	ADP	de
peuple	NOUN	peuple
,	PUNCT	,
l	DET	l
'	DET	'
arrogance	NOUN	arrogance
des	ADP	de
prêtres	NOUN	prêtre
,	PUNCT	,
les	DET	le
richesses	NOUN	richesse
des	ADP	de
moines	NOUN	moine
et	CCONJ	et
l	DET	l
'	DET	'
autorité	NOUN	autorité
du	ADP	de
pape	NOUN	pape
.	PUNCT	.
Enfin	ADV	enfin
,	PUNCT	,
la	DET	le
troisième	ADJ	troisième
branche	NOUN	branche
de	ADP	de
la	DET	le
pneumatologie	NOUN	pneumatologie
se	PRON	se
distribue	VERB	distribue
en	ADP	en
science	NOUN	science
de	ADP	de
l	DET	l
'	DET	'
âme	NOUN	âme
raisonnable	ADJ	raisonnable
,	PUNCT	,
en	ADP	en
science	NOUN	science
de	ADP	de
l	DET	l
'	DET	'
âmesensitive	NOUN	âmesensitive
;	PUNCT	;
ou	CCONJ	ou
,	PUNCT	,
si	SCONJ	si
vous	PRON	vous
l	PRON	l
'	PRON	'
aimez	VERB	aimer
mieux	ADV	mieux
,	PUNCT	,
en	ADP	en
science	NOUN	science
de	ADP	de
l	DET	l
'	DET	'
une	PRON	un
et	CCONJ	et
de	ADP	de
l	DET	l
'	DET	'
autre	PRON	autre
à-la-fois	ADV	à-la-fois
.	PUNCT	.
Je	PRON	je
passe	VERB	passer
ensuite	ADV	ensuite
aux	ADP	à
deux	NUM	deux
facultés	NOUN	faculté
principales	ADJ	principal
de	ADP	de
l	DET	l
'	DET	'
homme	NOUN	homme
,	PUNCT	,
qui	PRON	qui
sont	AUX	être
l	DET	l
'	DET	'
entendement	NOUN	entendement
et	CCONJ	et
la	DET	le
volonté	NOUN	volonté
.	PUNCT	.
Comme	ADP	comme
ces	DET	ce
deux	NUM	deux
facultés	NOUN	faculté
sont	AUX	être
de	ADP	de
leur	DET	leur
nature	NOUN	nature
assez	ADV	assez
bizarres	ADJ	bizarre
,	PUNCT	,
assez	ADV	assez
mutines	ADJ	mutine
,	PUNCT	,
je	PRON	je
charge	VERB	charger
la	DET	le
logique	NOUN	logique
de	ADP	de
diriger	VERB	diriger
la	DET	le
première	ADJ	premier
à	ADP	à
la	DET	le
vérité	NOUN	vérité
,	PUNCT	,
et	CCONJ	et
la	DET	le
morale	NOUN	morale
de	ADP	de
plier	VERB	plier
la	DET	le
seconde	ADJ	second
à	ADP	à
la	DET	le
vertu	NOUN	vertu
.	PUNCT	.
Je	PRON	je
divise	VERB	divise
la	DET	le
logique	NOUN	logique
en	ADP	en
art	NOUN	art
de	ADP	de
penser	VERB	penser
,	PUNCT	,
en	ADP	en
art	NOUN	art
de	ADP	de
retenir	VERB	retenir
ses	DET	son
pensées	NOUN	pensée
,	PUNCT	,
et	CCONJ	et
en	ADP	en
art	NOUN	art
de	ADP	de
les	PRON	le
communiquer	VERB	communiquer
.	PUNCT	.
Je	PRON	je
distingue	VERB	distingue
dans	ADP	dans
l	DET	l
'	DET	'
entendement	NOUN	entendement
quatre	NUM	quatre
opérations	NOUN	opération
principales	ADJ	principal
,	PUNCT	,
ainsi	ADV	ainsi
que	SCONJ	que
quatre	NUM	quatre
branches	NOUN	branche
différentes	ADJ	différent
dans	ADP	dans
l	DET	l
'	DET	'
art	NOUN	art
de	ADP	de
penser	VERB	penser
.	PUNCT	.
L	DET	l
'	DET	'
une	PRON	un
et	CCONJ	et
l	DET	l
'	DET	'
autre	PRON	autre
de	ADP	de
ces	DET	ce
quatre	NUM	quatre
branches	NOUN	branche
se	PRON	se
rapportent	VERB	rapporter
à	ADP	à
chacune	PRON	chacun
des	ADP	de
opérations	NOUN	opération
intellectuelles	ADJ	intellectuel
qui	PRON	qui
leur	PRON	leur
est	AUX	être
propre	ADJ	propre
.	PUNCT	.
Je	PRON	je
ne	ADV	ne
sais	VERB	savoir
si	SCONJ	si
vous	PRON	vous
m	PRON	m
'	PRON	'
entendez	VERB	entendre
,	PUNCT	,
nous	PRON	nous
dit	VERB	dire
le	DET	le
vieillard	NOUN	vieillard
?	PUNCT	?
-pas	PUNCT	-pas
trop	ADV	trop
,	PUNCT	,
lui	PRON	lui
répondis	VERB	répondre
-je	PRON	je
.	PUNCT	.
-eh	PRON	-eh
bien	ADV	bien
,	PUNCT	,
répliqua	VERB	répliquer
-t	PRON	-t
-il	PRON	il
,	PUNCT	,
attribuez	VERB	attribuer
cela	PRON	cela
à	ADP	à
la	DET	le
perte	NOUN	perte
que	PRON	que
j	PRON	j
'	PRON	'
ai	AUX	avoir
faite	VERB	faire
des	ADP	de
trois	NUM	trois
quarts	NOUN	quart
de	ADP	de
mes	DET	mon
dents	NOUN	dent
:	PUNCT	:
redoublez	VERB	redoubler
votre	DET	votre
attention	NOUN	attention
,	PUNCT	,
et	CCONJ	et
passez	VERB	passer
quelque	DET	quelque
chose	NOUN	chose
à	ADP	à
ma	DET	mon
vieillesse	NOUN	vieillesse
.	PUNCT	.
La	DET	le
mémoire	NOUN	mémoire
naturelle	ADJ	naturel
et	CCONJ	et
la	DET	le
mémoire	NOUN	mémoire
artificielle	ADJ	artificiel
sont	AUX	être
deux	NUM	deux
mémoires	NOUN	mémoire
.	PUNCT	.
La	DET	le
premièreconsiste	NOUN	premièreconsiste
dans	ADP	dans
une	DET	un
affection	NOUN	affection
d	ADP	d
'	ADP	'
organes	NOUN	organe
,	PUNCT	,
et	CCONJ	et
la	DET	le
seconde	ADJ	second
dans	ADP	dans
la	DET	le
prénotion	NOUN	prénotion
et	CCONJ	et
dans	ADP	dans
l	DET	l
'	DET	'
emblême	NOUN	emblême
;	PUNCT	;
ce	PRON	ce
qui	PRON	qui
s	PRON	s
'	PRON	'
appelle	VERB	appeler
l	DET	l
'	DET	'
art	NOUN	art
de	ADP	de
retenir	VERB	retenir
,	PUNCT	,
un	DET	un
peu	ADV	peu
différent	ADJ	différent
de	ADP	de
celui	PRON	celui
de	ADP	de
transmettre	VERB	transmettre
.	PUNCT	.
Je	PRON	je
divise	VERB	divise
l	DET	l
'	DET	'
art	NOUN	art
de	ADP	de
transmettre	VERB	transmettre
en	ADP	en
grammaire	NOUN	grammaire
et	CCONJ	et
en	ADP	en
rhétorique	NOUN	rhétorique
.	PUNCT	.
La	DET	le
première	ADJ	premier
comprend	VERB	comprendre
les	DET	le
signes	NOUN	signe
,	PUNCT	,
la	DET	le
prosodie	NOUN	prosodie
,	PUNCT	,
la	DET	le
syntaxe	NOUN	syntaxe
,	PUNCT	,
la	DET	le
construction	NOUN	construction
et	CCONJ	et
autres	ADJ	autre
signes	NOUN	signe
de	ADP	de
la	DET	le
pensée	NOUN	pensée
,	PUNCT	,
tels	ADJ	tel
que	SCONJ	que
les	DET	le
gestes	NOUN	geste
et	CCONJ	et
les	DET	le
caractères	NOUN	caractère
.	PUNCT	.
Les	DET	le
caractères	NOUN	caractère
sont	AUX	être
,	PUNCT	,
ou	CCONJ	ou
idéaux	NOUN	idéau
,	PUNCT	,
ou	CCONJ	ou
hiéroglyphiques	ADJ	hiéroglyphique
,	PUNCT	,
ou	CCONJ	ou
hiéraldiques	ADJ	hiéraldique
.	PUNCT	.
Les	DET	le
gestes	NOUN	geste
sont	AUX	être
les	DET	le
grimaces	NOUN	grimace
,	PUNCT	,
les	DET	le
caresses	NOUN	caresse
,	PUNCT	,
les	DET	le
soufflets	NOUN	soufflet
,	PUNCT	,
les	DET	le
coups	NOUN	coup
de	ADP	de
pied	NOUN	pied
au	ADP	au
cul	NOUN	cul
et	CCONJ	et
autres	ADJ	autre
semblables	ADJ	semblable
gentillesses	NOUN	gentillesse
.	PUNCT	.
Quant	ADV	quant
à	ADP	à
la	DET	le
rhétorique	NOUN	rhétorique
,	PUNCT	,
je	PRON	je
n	ADV	n
'	ADV	'
en	PRON	en
traite	VERB	traire
que	ADV	que
superficiellement	ADV	superficiellement
:	PUNCT	:
je	PRON	je
me	PRON	me
borne	VERB	borne
à	ADP	à
n	ADV	n
'	ADV	'
en	PRON	en
faire	AUX	faire
découler	VERB	découler
que	ADV	que
la	DET	le
déclamation	NOUN	déclamation
,	PUNCT	,
telle	ADJ	tel
que	SCONJ	que
celle	PRON	celui
du	ADP	de
style	NOUN	style
de	ADP	de
la	DET	le
plupart	NOUN	plupart
des	ADP	de
auteurs	NOUN	auteur
,	PUNCT	,
des	ADP	de
harangueurs	NOUN	harangueur
des	ADP	de
panégyristes	NOUN	panégyriste
,	PUNCT	,
des	DET	un
prédicateurs	NOUN	prédicateur
,	PUNCT	,
des	DET	un
avocats	NOUN	avocat
et	CCONJ	et
autres	ADJ	autre
braillards	NOUN	braillard
qui	PRON	qui
gagnent	VERB	gagner
leur	DET	leur
vie	NOUN	vie
à	ADP	à
étourdir	VERB	étourdir
les	DET	le
gens	NOUN	gens
d	ADP	d
'	ADP	'
esprit	NOUN	esprit
,	PUNCT	,
et	CCONJ	et
à	ADP	à
faire	AUX	faire
tourner	VERB	tourner
la	DET	le
cervelle	NOUN	cervelle
aux	ADP	à
idiots	NOUN	idiot
.	PUNCT	.
Je	PRON	je
passe	VERB	passer
à	ADP	à
la	DET	le
morale	NOUN	morale
.	PUNCT	.
La	DET	le
morale	NOUN	morale
est	AUX	être
générale	ADJ	général
ou	CCONJ	ou
particulière	ADJ	particulier
.	PUNCT	.
La	DET	le
première	ADJ	premier
sous-entend	VERB	sous-entendre
la	DET	le
science	NOUN	science
du	ADP	de
bienet	NOUN	bienet
du	ADP	de
mal	NOUN	mal
moral	ADJ	moral
,	PUNCT	,
s	SCONJ	s
'	SCONJ	'
il	PRON	il
y	PRON	y
en	PRON	en
a	VERB	avoir
,	PUNCT	,
et	CCONJ	et
celle	PRON	celui
d	ADP	d
'	ADP	'
être	AUX	être
juste	ADJ	juste
et	CCONJ	et
vertueux	ADJ	vertueux
,	PUNCT	,
si	SCONJ	si
on	PRON	on
peut	VERB	pouvoir
l	PRON	l
'	PRON	'
être	AUX	être
.	PUNCT	.
La	DET	le
morale	NOUN	morale
particulière	ADJ	particulier
comprend	VERB	comprendre
la	DET	le
science	NOUN	science
de	ADP	de
ce	PRON	ce
que	PRON	que
l	DET	l
'	DET	'
homme	NOUN	homme
se	PRON	se
doit	VERB	devoir
à	ADP	à
lui-même	PRON	lui-même
;	PUNCT	;
de	ADP	de
ce	PRON	ce
qu	PRON	que
'	PRON	'
il	PRON	il
doit	VERB	devoir
à	ADP	à
sa	DET	son
famille	NOUN	famille
;	PUNCT	;
de	ADP	de
ce	PRON	ce
qu	PRON	que
'	PRON	'
il	PRON	il
doit	VERB	devoir
à	ADP	à
la	DET	le
société	NOUN	société
en	ADP	en
général	ADJ	général
;	PUNCT	;
de	ADP	de
ce	PRON	ce
qu	PRON	que
'	PRON	'
il	PRON	il
doit	VERB	devoir
à	ADP	à
ses	DET	son
créanciers	NOUN	créancier
en	ADP	en
particulier	ADJ	particulier
,	PUNCT	,
ce	PRON	ce
que	PRON	que
Grotius	PROPN	Grotius
,	PUNCT	,
Cumberland	PROPN	Cumberland
,	PUNCT	,
Puffendorff	PROPN	Puffendorff
et	CCONJ	et
Burlamaqui	PROPN	Burlamaqui
ont	AUX	avoir
fort	ADV	fort
bien	ADV	bien
développé	VERB	développer
dans	ADP	dans
leurs	DET	leur
ouvrages	NOUN	ouvrage
.	PUNCT	.
Mais	CCONJ	mais
pour	ADP	pour
le	DET	le
malheur	NOUN	malheur
de	ADP	de
la	DET	le
France	PROPN	France
on	PRON	on
lit	VERB	lire
Cujas	PROPN	Cujas
et	CCONJ	et
Bartole	PROPN	Bartole
,	PUNCT	,
et	CCONJ	et
on	PRON	on
laisse	VERB	laisse
là	ADV	là
ces	DET	ce
messieurs	NOUN	monsieur
.	PUNCT	.
Voilà	VERB	voilà
,	PUNCT	,
mes	DET	mon
enfants	NOUN	enfant
,	PUNCT	,
en	ADP	en
quoi	PRON	quoi
consiste	VERB	consiste
la	DET	le
première	ADJ	premier
partie	NOUN	partie
du	ADP	de
traité	NOUN	traité
de	ADP	de
la	DET	le
science	NOUN	science
universelle	ADJ	universel
que	PRON	que
je	PRON	je
vais	VERB	aller
mettre	VERB	mettre
au	ADP	au
jour	NOUN	jour
.	PUNCT	.
La	DET	le
seconde	ADJ	second
partie	NOUN	partie
de	ADP	de
cet	DET	ce
ouvrage	NOUN	ouvrage
sera	AUX	être
de	ADP	de
cent	DET	cent
quatre-vingts	NUM	quatre-vingts
volumes	NOUN	volume
in	ADJ	in
-	ADJ	-
folio	NOUN	folio
,	PUNCT	,
reliés	VERB	relier
en	ADP	en
basane	NOUN	basane
,	PUNCT	,
et	CCONJ	et
ornés	VERB	orner
d	ADP	d
'	ADP	'
un	DET	un
aussi	ADV	aussi
grand	ADJ	grand
nombre	NOUN	nombre
de	ADP	de
planches	NOUN	planche
que	SCONJ	que
la	DET	le
première	ADJ	premier
.	PUNCT	.
Elle	PRON	lui
contiendra	VERB	contenir
la	DET	le
science	NOUN	science
de	ADP	de
la	DET	le
nature	NOUN	nature
.	PUNCT	.
Je	PRON	je
distribue	VERB	distribue
la	DET	le
science	NOUN	science
de	ADP	de
la	DET	le
nature	NOUN	nature
en	ADP	en
physique	NOUN	physique
et	CCONJ	et
en	ADP	en
mathématique	NOUN	mathématique
.	PUNCT	.
Observez	VERB	observer
en	ADP	en
passant	VERB	passer
que	SCONJ	que
je	PRON	je
tire	VERB	tire
encore	ADV	encore
cette	DET	ce
distribution	NOUN	distribution
de	ADP	de
la	DET	le
réflexion	NOUN	réflexion
,	PUNCT	,
et	CCONJ	et
de	ADP	de
l	DET	l
'	DET	'
heureux	ADJ	heureux
penchant	NOUN	penchant
que	PRON	que
le	DET	le
ciel	NOUN	ciel
m	PRON	m
'	PRON	'
a	AUX	avoir
donné	VERB	donner
à	ADP	à
généraliser	VERB	généraliser
les	DET	le
choses	NOUN	chose
.	PUNCT	.
Comme	SCONJ	comme
j	PRON	j
'	PRON	'
ai	AUX	avoir
connu	VERB	connaître
par	ADP	par
les	DET	le
sens	NOUN	sens
les	DET	le
individus	NOUN	individu
réels	ADJ	réel
,	PUNCT	,
les	DET	le
astres	NOUN	astre
,	PUNCT	,
les	DET	le
élémens	NOUN	élémen
et	CCONJ	et
météores	NOUN	météore
,	PUNCT	,
etc.	ADV	etc.
,	PUNCT	,
j	PRON	j
'	PRON	'
ai	AUX	avoir
pris	VERB	prendre
en	ADP	en
même	ADJ	même
temps	NOUN	temps
la	DET	le
connaissance	NOUN	connaissance
des	ADP	de
abstraits	NOUN	abstrait
.	PUNCT	.
Alors	ADV	alors
la	DET	le
réflexion	NOUN	réflexion
m	PRON	m
'	PRON	'
ayant	AUX	avoir
fait	AUX	faire
voir	VERB	voir
que	SCONJ	que
des	DET	un
abstraits	NOUN	abstrait
,	PUNCT	,
les	DET	le
uns	PRON	un
convenaient	VERB	convenir
à	ADP	à
tous	ADJ	tout
les	DET	le
individus	NOUN	individu
corporels	ADJ	corporel
,	PUNCT	,
j	PRON	j
'	PRON	'
en	PRON	en
ai	AUX	avoir
fait	VERB	faire
l	DET	l
'	DET	'
objet	NOUN	objet
de	ADP	de
la	DET	le
physique	NOUN	physique
générale	ADJ	général
.	PUNCT	.
Puis	CCONJ	puis
ayant	AUX	avoir
considéré	VERB	considérer
ces	DET	ce
mêmes	ADJ	même
propriétés	NOUN	propriété
dans	ADP	dans
chaque	DET	chaque
individu	NOUN	individu
en	ADP	en
particulier	ADJ	particulier
,	PUNCT	,
avec	ADP	avec
la	DET	le
variété	NOUN	variété
qui	PRON	qui
les	PRON	le
distingue	VERB	distingue
,	PUNCT	,
j	PRON	j
'	PRON	'
en	PRON	en
ai	AUX	avoir
formé	VERB	former
l	DET	l
'	DET	'
objet	NOUN	objet
de	ADP	de
la	DET	le
physique	NOUN	physique
particulière	ADJ	particulier
.	PUNCT	.
Je	PRON	je
passe	VERB	passer
à	ADP	à
une	DET	un
autre	ADJ	autre
propriété	NOUN	propriété
plus	ADV	plus
générale	ADJ	général
des	ADP	de
corps	NOUN	corps
,	PUNCT	,
que	PRON	que
je	PRON	je
nomme	VERB	nomme
quantité	NOUN	quantité
.	PUNCT	.
J	PRON	j
'	PRON	'
ai	AUX	avoir
considéré	VERB	considérer
la	DET	le
quantité	NOUN	quantité
sous	ADP	sous
trois	NUM	trois
différents	ADJ	différent
points	NOUN	point
de	ADP	de
vue	NOUN	vue
,	PUNCT	,
et	CCONJ	et
j	PRON	j
'	PUNCT	'
en	PRON	en
ai	AUX	avoir
fait	VERB	faire
l	DET	l
'	DET	'
objet	NOUN	objet
des	ADP	de
mathématiques	NOUN	mathématique
simples	ADJ	simple
,	PUNCT	,
des	ADP	de
mathématiques	NOUN	mathématique
mixtes	ADJ	mixte
,	PUNCT	,
et	CCONJ	et
des	ADP	de
physico	NOUN	physico
-	NOUN	-
mathématiques	NOUN	mathématique
.	PUNCT	.
De	ADP	de
grâce	NOUN	grâce
,	PUNCT	,
écoutez	VERB	écouter
,	PUNCT	,
ou	CCONJ	ou
je	PRON	je
me	PRON	me
tais	VERB	taire
.	PUNCT	.
L	DET	l
'	DET	'
objet	NOUN	objet
des	ADP	de
mathématiques	NOUN	mathématique
pures	ADJ	pur
est	AUX	être
la	DET	le
quantité	NOUN	quantité
abstraite	ADJ	abstrait
nombrable	ADJ	nombrable
,	PUNCT	,
ou	CCONJ	ou
la	DET	le
quantité	NOUN	quantité
abstraite	ADJ	abstrait
étendue	VERB	étendre
.	PUNCT	.
L	DET	l
'	DET	'
une	PRON	un
est	AUX	être
l	DET	l
'	DET	'
objet	NOUN	objet
de	ADP	de
l	DET	l
'	DET	'
arithmétique	NOUN	arithmétique
,	PUNCT	,
l	DET	l
'	DET	'
autre	PRON	autre
est	AUX	être
celui	PRON	celui
de	ADP	de
la	DET	le
geométrie	NOUN	geométrie
.	PUNCT	.
L	DET	l
'	DET	'
arithmétique	NOUN	arithmétique
se	PRON	se
divise	VERB	divise
en	ADP	en
arithmétiquepar	NOUN	arithmétiquepar
signes	NOUN	signe
,	PUNCT	,
et	CCONJ	et
en	ADP	en
arithmétique	NOUN	arithmétique
par	ADP	par
lettres	NOUN	lettre
.	PUNCT	.
Cette	DET	ce
dernière	ADJ	dernier
s	PRON	s
'	PRON	'
appelle	VERB	appeler
la	DET	le
science	NOUN	science
des	ADP	de
ours	NOUN	ours
.	PUNCT	.
Il	PRON	il
y	PRON	y
a	VERB	avoir
autant	ADV	autant
de	ADP	de
divisions	NOUN	division
et	CCONJ	et
de	ADP	de
sous-divisions	NOUN	sous-division
dans	ADP	dans
les	DET	le
mathématiques	NOUN	mathématique
mixtes	ADJ	mixte
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
se	PRON	se
trouve	VERB	trouve
d	ADP	d
'	ADP	'
êtres	NOUN	être
réels	ADJ	réel
dans	ADP	dans
lesquels	PRON	lequel
on	PRON	on
peut	VERB	pouvoir
considérer	VERB	considérer
la	DET	le
quantité	NOUN	quantité
.	PUNCT	.
La	DET	le
quantité	NOUN	quantité
considérée	VERB	considérer
dans	ADP	dans
les	DET	le
corps	NOUN	corps
,	PUNCT	,
en	ADP	en
tant	ADV	tant
que	SCONJ	que
mobiles	ADJ	mobile
ou	CCONJ	ou
tendant	VERB	tendre
à	ADP	à
se	PRON	se
mouvoir	VERB	mouvoir
,	PUNCT	,
est	AUX	être
l	DET	l
'	DET	'
objet	NOUN	objet
de	ADP	de
la	DET	le
mécanique	NOUN	mécanique
.	PUNCT	.
La	DET	le
mécanique	NOUN	mécanique
se	PRON	se
divise	VERB	divise
en	ADP	en
deux	NUM	deux
branches	NOUN	branche
;	PUNCT	;
l	DET	l
'	DET	'
une	PRON	un
comprend	VERB	comprendre
la	DET	le
statique	NOUN	statique
,	PUNCT	,
qui	PRON	qui
se	PRON	se
distribue	VERB	distribue
en	ADP	en
statique	NOUN	statique
proprement	ADV	proprement
dite	VERB	dire
,	PUNCT	,
et	CCONJ	et
en	ADP	en
hydro	NOUN	hydro
-	NOUN	-
statique	NOUN	statique
.	PUNCT	.
L	DET	l
'	DET	'
autre	NOUN	autre
comprend	VERB	comprendre
la	DET	le
dynamique	NOUN	dynamique
,	PUNCT	,
qui	PRON	qui
se	PRON	se
distribue	VERB	distribue
en	ADP	en
dynamique	NOUN	dynamique
proprement	ADV	proprement
dite	VERB	dire
,	PUNCT	,
et	CCONJ	et
en	ADP	en
hydro	NOUN	hydro
-	NOUN	-
dynamique	NOUN	dynamique
;	PUNCT	;
d	ADP	d
'	ADP	'
où	SCONJ	où
la	DET	le
navigation	NOUN	navigation
et	CCONJ	et
la	DET	le
balistique	NOUN	balistique
;	PUNCT	;
d	ADP	d
'	ADP	'
où	SCONJ	où
la	DET	le
découverte	NOUN	découverte
du	ADP	de
Mexique	PROPN	Mexique
,	PUNCT	,
le	DET	le
bombardement	NOUN	bombardement
d	ADP	d
'	ADP	'
Alger	PROPN	Alger
et	CCONJ	et
la	DET	le
puissance	NOUN	puissance
des	ADP	de
anglais	NOUN	anglais
.	PUNCT	.
Je	PRON	je
passe	VERB	passer
à	ADP	à
l	DET	l
'	DET	'
astronomie	NOUN	astronomie
géométrique	ADJ	géométrique
.	PUNCT	.
L	DET	l
'	DET	'
astronomie	NOUN	astronomie
géométrique	ADJ	géométrique
est	AUX	être
l	DET	l
'	DET	'
objet	NOUN	objet
de	ADP	de
la	DET	le
quantité	NOUN	quantité
,	PUNCT	,
considérée	VERB	considérer
dans	ADP	dans
les	DET	le
mouvement	NOUN	mouvement
des	ADP	de
corps	NOUN	corps
célestes	ADJ	céleste
;	PUNCT	;
d	ADP	d
'	ADP	'
où	SCONJ	où
la	DET	le
cosmographie	NOUN	cosmographie
,	PUNCT	,
l	DET	l
'	DET	'
uranographie	NOUN	uranographie
,	PUNCT	,
l	DET	l
'	DET	'
hydrographie	NOUN	hydrographie
,	PUNCT	,
la	DET	le
chronologie	NOUN	chronologie
,	PUNCT	,
et	CCONJ	et
l	DET	l
'	DET	'
art	NOUN	art
utile	ADJ	utile
et	CCONJ	et
